Delay -5C 15C 35C 55C
19028.12035 0.000189 7.1e-05 -5.1e-05 -0.000129
19029.12104 -2.9e-05 0.000102 3.4e-05 -0.000214
19030.12173 -2e-05 -1.6e-05 -6e-05 -0.000182
19031.12242 0.000309 0.000122 -6e-06 -5.6e-05
19032.12311 -3.7e-05 -1.1e-05 2.4e-05 -5.2e-05
19033.1238 0.000327 7.4e-05 -0.000134 -0.000161
19034.12449 0.00013 0.000197 7e-06 -0.00015
19035.12518 0.000223 9.1e-05 7.3e-05 5.8e-05
19036.12587 0.00018 -1e-06 -2.5e-05 -3.2e-05
19037.12656 0.000146 -7.1e-05 -0.000138 -0.000155
19038.12725 0.000121 8.8e-05 3.6e-05 8e-06
19039.12794 0.000154 -5e-05 0.000143 -7.7e-05
19040.12863 0.000184 2.8e-05 2e-05 -8.6e-05
19041.12932 9.4e-05 -8e-05 1.1e-05 4e-06
19042.13001 0.000309 -6e-06 -7.5e-05 -0.000173
19043.1307 0.000143 -0.000143 -0.000106 -0.00011
19044.13139 0.000105 1.6e-05 -1e-05 -9.9e-05
19045.13208 0.000223 -8e-06 0.000109 1.3e-05
19046.13277 0.000159 0.000134 0.000135 -0.000132
19047.13346 6.3e-05 -2.1e-05 5.5e-05 -0.000114
19048.13415 0.000167 5.1e-05 6.2e-05 -6.2e-05
19049.13484 0.000288 -0.000182 7.1e-05 -8.9e-05
19050.13553 0.000239 2.4e-05 -0.000115 -7.1e-05
19051.13622 0.000107 4.5e-05 -0.00017 -4.8e-05
19052.13691 0.000315 -2.7e-05 1.7e-05 -6.6e-05
19053.1376 -4e-06 0.000236 5.8e-05 -0.000162
19054.13829 0.000244 -5.1e-05 -8e-06 -0.000163
19055.13898 0.000266 2.8e-05 6.7e-05 -0.000141
19056.13967 0.000204 1.5e-05 7.3e-05 -1.1e-05
19057.14036 0.000137 1.1e-05 3.3e-05 7.4e-05
19058.14105 0.000187 -7.5e-05 -3.8e-05 -2.2e-05
19059.14174 0.000171 -7.9e-05 5e-06 -5.8e-05
19060.14243 9.9e-05 3.5e-05 0.000162 -3e-06
19061.14312 0.000182 -4.7e-05 -6.2e-05 6.8e-05
19062.14381 0.000197 -6e-05 -3e-05 1.6e-05
19063.1445 0.000218 0.000108 -2.8e-05 -0.000136
19064.14519 0.000187 6.9e-05 0.000138 -0.000174
19065.14588 0.000244 -0.00011 4e-05 -0.00011
19066.14657 0.000249 -8e-06 1e-05 -0.000175
19067.14726 0.000114 -0.000172 3.9e-05 -7.5e-05
19068.14795 0.000106 -5.7e-05 -0.000142 -0.000111
19069.14864 1.4e-05 -6.1e-05 -6.4e-05 -4.2e-05
19070.14933 2.7e-05 3.3e-05 0.000109 -1.9e-05
19071.15002 1e-05 1.6e-05 -0.000233 9.4e-05
19072.15071 0.000255 6.7e-05 -3.6e-05 -6.2e-05
19073.1514 0.000115 5.4e-05 -6e-06 1.6e-05
19074.15209 0.000264 2.9e-05 -6.6e-05 -0.000161
19075.15278 1.8e-05 -0.000156 -0.000107 -5.8e-05
19076.15347 0.000128 -5.4e-05 1.3e-05 -1.5e-05
19077.15416 0.000202 -4.1e-05 0.000106 7.5e-05
19078.15485 9e-05 -0.000105 -3.2e-05 -7.5e-05
19079.15554 0.000194 -7e-05 -4.6e-05 -0.000128
19080.15623 0.000136 1.3e-05 -1.4e-05 -0.000129
19081.15692 -0.000101 1.9e-05 4.5e-05 -5e-06
19082.15761 0.000213 1.9e-05 2.8e-05 -0.00011
19083.1583 0.000112 4.4e-05 -2.5e-05 -0.000135
19084.15899 0.000183 4.1e-05 8.6e-05 -5.9e-05
19085.15968 0.000196 3.8e-05 3.9e-05 4.5e-05
19086.16037 8.7e-05 -6.3e-05 -7e-06 4e-06
19087.16106 0.000266 0.000112 0.000128 -3.4e-05
19088.16175 0.000234 -0.000105 -0.000112 -7.7e-05
19089.16244 0.000163 -2e-05 -5.6e-05 -5.7e-05
19090.16313 5.9e-05 -1.5e-05 -7.1e-05 2.5e-05
19091.16382 8.3e-05 -0.000106 2.4e-05 -3.3e-05
19092.16451 0.000102 -7e-05 6.8e-05 -7.7e-05
19093.1652 0.000157 7.9e-05 -7e-05 -8.4e-05
19094.16589 0.00029 8e-06 1.6e-05 0
19095.16658 5e-06 -3.6e-05 -2e-06 -0.000126
19096.16727 0.000199 -3.4e-05 -7.8e-05 4.3e-05
19097.16796 0.000161 1.4e-05 7.1e-05 -0.000181
19098.16865 0.000215 2.7e-05 3.5e-05 1.4e-05
19099.16934 0.000347 -0.000112 -1.1e-05 -3.4e-05
19100.17003 0.000255 0.000141 -8e-06 3.6e-05
19101.17072 0.000243 -9e-06 -3.3e-05 1.2e-05
19102.17141 8.5e-05 -8.5e-05 -7e-05 -5.1e-05
19103.1721 0.000133 4.8e-05 2.9e-05 7e-05
19104.17279 -2.8e-05 0.00017 2.4e-05 -0.000165
19105.17348 0.000262 -8.9e-05 -0.000137 -0.000134
19106.17417 0.000136 -0.00016 7.3e-05 -0.0001
19107.17486 6.9e-05 -0.000165 -0.000136 -4.3e-05
19108.17555 0.000229 2.7e-05 0.000178 8.8e-05
19109.17624 0.000266 -2.4e-05 -2.6e-05 -0.000121
19110.17693 2e-06 3.6e-05 4.7e-05 -0.000187
19111.17762 1.8e-05 -6e-05 2.5e-05 -6e-06
19112.17831 0.000135 3.6e-05 -4.8e-05 -0.000107
19113.179 6.2e-05 8e-05 -7.5e-05 9.7e-05
19114.17969 0.000174 -0.000137 0.000123 -0.000146
19115.18038 0.000213 7.9e-05 5.5e-05 -9.7e-05
19116.18107 0.0002 -4.3e-05 -0.000119 -0.00012
19117.18176 0.000187 0.000124 -3.6e-05 -3.1e-05
19118.18245 0.000178 -0.000136 -0.000131 -0.00018
19119.18314 9e-06 -4.4e-05 2.5e-05 -7.7e-05
19120.18383 2.5e-05 2.9e-05 1.2e-05 2.6e-05
19121.18452 0.0002 9.1e-05 6.9e-05 -8.2e-05
19122.18521 3e-05 5.4e-05 -2.3e-05 -6.9e-05
19123.1859 0.000113 -1.9e-05 0.000123 -0.000126
19124.18659 0.000165 -0.000122 9.9e-05 -0.00015
19125.18728 6.8e-05 2.9e-05 2.9e-05 -6.6e-05
19126.18797 0.000213 0.000112 -7.5e-05 3.4e-05
19127.18866 -2.1e-05 0.000117 6.3e-05 -0.000122
19128.18935 7.9e-05 9.3e-05 -4e-05 -4.4e-05
19129.19004 0.000284 -0.000133 4.9e-05 -5.9e-05
19130.19073 6.5e-05 4.3e-05 5.7e-05 -4.3e-05
19131.19142 0.000218 -7.6e-05 -1.2e-05 -0.000204
19132.19211 6.4e-05 2.1e-05 -9.7e-05 -5.2e-05
19133.1928 0.000231 -0.000128 4.6e-05 -0.000132
19134.19349 0.000226 1e-06 1.2e-05 -0.000114
19135.19418 0.000147 6.3e-05 -7.5e-05 -2.4e-05
19136.19487 7.5e-05 -4.2e-05 3e-06 -0.000167
19137.19556 0.000195 9.4e-05 -2.7e-05 -3.5e-05
19138.19625 0.00014 4.1e-05 -7.7e-05 -2.2e-05
19139.19694 -0.000102 -4.8e-05 -0.000142 -0.000285
19140.19763 0.000268 5.4e-05 0.000118 -1.1e-05
19141.19832 5.5e-05 -6.9e-05 -8.9e-05 2.3e-05
19142.19901 0.000124 4.6e-05 -6.5e-05 -0.000106
19143.1997 5.1e-05 -4.3e-05 6e-05 -0.000196
19144.20039 0.000259 1e-06 -2.6e-05 -4.6e-05
19145.20108 0.000184 6.9e-05 0.000145 6.3e-05
19146.20177 0.000162 0.000148 -1.2e-05 -0.0002
19147.20246 -1e-05 8e-05 6.4e-05 -0.000184
19148.20315 0.000152 -2.6e-05 3.2e-05 -0.0001
19149.20384 0.000107 -3.6e-05 3.5e-05 -0.000195
19150.20453 0.000259 -1.1e-05 -8e-06 -0.000109
19151.20522 -2.3e-05 -9e-06 0.000164 -4.4e-05
19152.20591 4.2e-05 -9.1e-05 4.3e-05 -7.1e-05
19153.2066 0.00025 7.1e-05 0.00012 -8.5e-05
19154.20729 2e-05 -0.00014 -6.9e-05 -0.000166
19155.20798 5.3e-05 7.5e-05 -4.6e-05 -3.8e-05
19156.20867 0.000104 -3.9e-05 -5.5e-05 -0.000179
19157.20936 8.8e-05 2e-05 -5.2e-05 -0.000183
19158.21005 7e-06 -0.000118 -5.5e-05 -0.000138
19159.21074 0.000245 -2.7e-05 -1.8e-05 -0.000121
19160.21143 0.000109 -4.8e-05 -0.000121 -0.000273
19161.21212 -3e-06 5.7e-05 -2e-06 -2.9e-05
19162.21281 0.00022 8.9e-05 3e-05 -0.000118
19163.2135 1.2e-05 2.3e-05 -3.6e-05 -8.1e-05
19164.21419 0.000125 -0.000246 0.000129 -0.000185
19165.21488 9.4e-05 -8.6e-05 -2.2e-05 -2.1e-05
19166.21557 0.000266 -6.3e-05 0.000228 -6.7e-05
19167.21626 -2e-06 0.000127 0.000103 -5.6e-05
19168.21695 6.2e-05 2.9e-05 -2.9e-05 -6.7e-05
19169.21764 0.000346 6.9e-05 6e-06 -8e-05
19170.21833 7.8e-05 2.3e-05 -4.8e-05 -4.2e-05
19171.21902 -3.9e-05 9.2e-05 -3.7e-05 -6.5e-05
19172.21971 0.000105 5.2e-05 0 -1.3e-05
19173.2204 0.000106 -1e-06 6.8e-05 -0.000216
19174.22109 8.5e-05 -6.3e-05 3.2e-05 -3.5e-05
19175.22178 5.9e-05 0.000125 -4e-05 -4.2e-05
19176.22247 0.000242 4e-05 -2.4e-05 -8.7e-05
19177.22316 0.000273 0.000124 3.9e-05 -6.7e-05
19178.22385 0.000129 0.000119 -2.6e-05 4.1e-05
19179.22454 0.000174 -0.000108 -4.1e-05 -4.3e-05
19180.22523 7.2e-05 -0.00013 8.1e-05 3.2e-05
19181.22592 0.000171 -4.6e-05 0.000218 1.9e-05
19182.22661 0.00019 -0.000134 -2.9e-05 -0.000105
19183.2273 0.000226 0.000109 -9.3e-05 -5.6e-05
19184.22799 0.00018 2.5e-05 0.000197 -0.000149
19185.22868 4.3e-05 3.8e-05 8.8e-05 -9.1e-05
19186.22937 0.000247 2e-06 3.7e-05 -3.9e-05
19187.23006 0.000147 -0.000122 4.5e-05 2.6e-05
19188.23075 0.000132 3.4e-05 -3.3e-05 -4.7e-05
19189.23144 0.000252 -4.5e-05 2.6e-05 -9.5e-05
19190.23213 0.00028 9.1e-05 4.7e-05 -1.7e-05
19191.23282 4.1e-05 0.000102 0.00013 -7e-05
19192.23351 0.000221 -9.7e-05 -6.8e-05 -0.000139
19193.2342 0.000134 9e-06 8.1e-05 -1.7e-05
19194.23489 1.3e-05 9.4e-05 -0.000165 -1.9e-05
19195.23558 0.000159 0.000123 4.1e-05 3.6e-05
19196.23627 0.000111 1.1e-05 -6.9e-05 -0.000112
19197.23696 0.000269 -8.4e-05 -4.7e-05 0.000163
19198.23765 0.000126 1.2e-05 -1.5e-05 -4.5e-05
19199.23834 0.000147 0.000112 -1.5e-05 -0.000157
19200.23903 1.5e-05 -4.9e-05 0.000144 -0.000105
19201.23972 5.3e-05 -5.5e-05 -6e-06 -6e-06
19202.24041 6.7e-05 7.8e-05 -0.000128 0.000112
19203.2411 0.000268 0.000104 0.000109 5.4e-05
19204.24179 8.5e-05 -2e-05 2.1e-05 -0.000121
19205.24248 5.2e-05 0.000137 -0.000199 1.5e-05
19206.24317 0.000103 0.000109 7.4e-05 -0.000107
19207.24386 2.5e-05 -7e-06 8e-05 -9.1e-05
19208.24455 0.000168 -1.1e-05 9.3e-05 -7.8e-05
19209.24524 0.000137 8.6e-05 1.7e-05 -0.00019
19210.24593 0.000136 0.000122 6.9e-05 -8.6e-05
19211.24662 0.000206 4.4e-05 3.5e-05 2.2e-05
19212.24731 -3.3e-05 6.1e-05 1.9e-05 -5.1e-05
19213.248 0.000214 5.1e-05 2.2e-05 -0.000111
19214.24869 9.9e-05 4.5e-05 8e-05 -0.000231
19215.24938 0.000157 3.7e-05 -7.5e-05 -2.9e-05
19216.25007 0.000164 3.7e-05 -7.8e-05 -0.000122
19217.25076 0.00019 -2.7e-05 -3.2e-05 -2e-05
19218.25145 0.000126 4.8e-05 -1.9e-05 -0.00012
19219.25214 0.000267 0.000177 1.4e-05 6.4e-05
19220.25283 0 -4.8e-05 3e-05 6e-06
19221.25352 0.000246 9.5e-05 -1.5e-05 -0.000127
19222.25421 3.9e-05 0.000142 7.1e-05 -0.000101
19223.2549 6.4e-05 3.9e-05 -8e-06 -0.000117
19224.25559 0.000187 4.4e-05 6.4e-05 -2.7e-05
19225.25628 1.3e-05 6.8e-05 0.00018 -0.0001
19226.25697 0.00016 1.5e-05 6e-05 3e-06
19227.25766 0.000241 1.1e-05 4.7e-05 -0.000102
19228.25835 0.000177 -3.3e-05 8.5e-05 1.4e-05
19229.25904 -3.8e-05 -6.6e-05 2.1e-05 5.9e-05
19230.25973 8.7e-05 6.1e-05 8.1e-05 -1.8e-05
19231.26042 -5.1e-05 -9.5e-05 -7.3e-05 -0.000142
19232.26111 0.000116 5.7e-05 2.5e-05 -4.4e-05
19233.2618 0.000136 -2.8e-05 7.7e-05 -4.9e-05
19234.26249 8.4e-05 -4.3e-05 8e-05 3.9e-05
19235.26318 0.000194 4.6e-05 9.1e-05 -8e-06
19236.26387 4.8e-05 2.5e-05 8e-06 -5.7e-05
19237.26456 4.5e-05 5.2e-05 9.2e-05 -0.000167
19238.26525 0.000329 9.7e-05 1e-05 -0.000209
19239.26594 7.9e-05 1.8e-05 0.000102 -8.8e-05
19240.26663 0.000217 3.5e-05 -0.000117 -4e-06
19241.26732 -2.9e-05 -3.2e-05 1.7e-05 -0.000199
19242.26801 6.3e-05 0.000149 3.9e-05 -7e-06
19243.2687 8.5e-05 -2.7e-05 0.000235 -4e-05
19244.26939 0.00028 4e-05 8e-06 -0.000199
19245.27008 0.000119 -4.4e-05 -0.000116 -0.000172
19246.27077 0.000128 2.9e-05 2e-05 -0.000108
19247.27146 0.000241 -3.7e-05 -8e-05 -0.000167
19248.27215 -1.1e-05 -2.7e-05 8.8e-05 -9.7e-05
19249.27284 0.000232 0.000188 7.7e-05 -0.000148
19250.27353 0.000133 -6.6e-05 8.9e-05 -4e-05
19251.27422 0.00017 6.3e-05 3e-05 -0.00013
19252.27491 0.000189 8.3e-05 -5.8e-05 -0.000176
19253.2756 0.000137 3.1e-05 -4.4e-05 -0.000143
19254.27629 5e-06 4.3e-05 6.9e-05 2e-05
19255.27698 1.5e-05 7.9e-05 -2.5e-05 -4.7e-05
19256.27767 2.7e-05 6.4e-05 -6e-06 -0.00016
19257.27836 9.5e-05 8.5e-05 -1e-05 -8.1e-05
19258.27905 0.000182 5.4e-05 -4.2e-05 -2.4e-05
19259.27974 -1e-06 0.000157 0.000126 -1e-05
19260.28043 0.000241 0.000128 -2.2e-05 -0.000225
19261.28112 0.000256 -6.3e-05 7.9e-05 -5.8e-05
19262.28181 8.9e-05 -3e-06 -3.2e-05 -3.1e-05
19263.2825 8.2e-05 3e-05 -1.9e-05 -9e-06
19264.28319 0.000173 -8.1e-05 6.3e-05 -7.8e-05
19265.28388 8e-05 5.3e-05 4.1e-05 -7.1e-05
19266.28457 4.9e-05 -6.2e-05 -5e-06 -8.8e-05
19267.28526 0.000211 8.6e-05 -4.3e-05 -9.8e-05
19268.28595 0.000143 2.8e-05 0.000119 -0.000112
19269.28664 0.000105 -3.3e-05 1.3e-05 -0.000143
19270.28733 0.000143 -9.7e-05 7.4e-05 -0.000146
19271.28802 8.5e-05 -2.4e-05 -1.8e-05 -2.8e-05
19272.28871 0.000175 4.2e-05 0.000164 -0.000115
19273.2894 0.000135 -2.1e-05 4.1e-05 3.8e-05
19274.29009 0.000108 0.000121 -1.7e-05 -0.000284
19275.29078 -0.000214 6.2e-05 7.2e-05 -0.000154
19276.29147 0.000181 7e-06 -0.000179 -0.000117
19277.29216 0.000113 9.7e-05 -1e-05 5.5e-05
19278.29285 0.000147 -7e-06 0.000132 -2.7e-05
19279.29354 0.000166 2e-06 6.7e-05 -0.000193
19280.29423 1e-06 1.2e-05 -2.6e-05 3.2e-05
19281.29492 0.000143 3.6e-05 5.8e-05 -0.000118
19282.29561 -5e-06 -2.9e-05 -5.6e-05 -0.000128
19283.2963 0.000162 2.7e-05 6e-05 -0.000114
19284.29699 -0.000116 1.4e-05 3.2e-05 -0.000119
19285.29768 4.7e-05 -6.4e-05 6.2e-05 -0.000151
19286.29837 4e-05 -8.4e-05 1.3e-05 -3.4e-05
19287.29906 7.6e-05 3.4e-05 6.8e-05 -2.5e-05
19288.29975 0.000191 8.9e-05 0.000251 -7e-05
19289.30044 9.6e-05 -2.5e-05 -0.00012 -0.000161
19290.30113 -1.4e-05 0.000209 1.5e-05 -5.3e-05
19291.30182 -6e-06 2e-05 -4e-06 -1e-06
19292.30251 -1.4e-05 0.000148 0.000158 -0.000128
19293.3032 1.4e-05 -3.8e-05 4.9e-05 -1.6e-05
19294.30389 0.000205 3.7e-05 -4.8e-05 -8.5e-05
19295.30458 0.000235 -3.2e-05 0.000146 6.6e-05
19296.30527 9e-05 9.6e-05 -1e-05 -0.000214
19297.30596 0.000123 -3e-05 1.9e-05 -1.4e-05
19298.30665 0.000131 -7.3e-05 0.000119 -1.6e-05
19299.30734 -3.2e-05 0.000109 -0.000144 -4e-05
19300.30803 0.000293 1e-06 9e-06 -0.000136
19301.30872 -6.9e-05 3.1e-05 -2.9e-05 -0.00013
19302.30941 0.000154 2.7e-05 0.000241 -0.000219
19303.3101 0.000189 -0.000189 6.7e-05 -8.2e-05
19304.31079 0.000109 2.4e-05 -9e-05 -0.000133
19305.31148 0.000183 3.7e-05 -0.000182 4.6e-05
19306.31217 0.000287 -9e-06 0.000121 -9.9e-05
19307.31286 0.000272 -6.9e-05 6.4e-05 1.1e-05
19308.31355 0.000112 1.4e-05 -3.5e-05 -1.8e-05
19309.31424 0.000115 8.9e-05 2.4e-05 -2.7e-05
19310.31493 0.000135 2.8e-05 0.000105 -0.000158
19311.31562 1.4e-05 0.000158 -2.8e-05 -0.000141
19312.31631 4.6e-05 0.000116 4e-06 -3.6e-05
19313.317 0.000124 -9.2e-05 0.000161 -0.000152
19314.31769 -7.9e-05 -2e-06 1.9e-05 -5.8e-05
19315.31838 0.000132 -3.7e-05 9.7e-05 -0.000122
19316.31907 4.2e-05 -3.5e-05 -4e-05 -7.4e-05
19317.31976 1.5e-05 -4.7e-05 3e-05 -7.7e-05
19318.32045 9.6e-05 -3.9e-05 -3.3e-05 -4.7e-05
19319.32114 6e-06 6.7e-05 7.1e-05 -0.000129
19320.32183 2.7e-05 -3e-06 6.5e-05 -0.00015
19321.32252 0.000182 4.5e-05 0.000249 -3e-05
19322.32321 9.4e-05 6.7e-05 1.9e-05 8e-06
19323.3239 3.8e-05 6.1e-05 -1.8e-05 -0.000161
19324.32459 7.8e-05 0.00015 4.5e-05 -6.8e-05
19325.32528 0.000156 -0.000116 6.4e-05 -4e-06
19326.32597 5.6e-05 7.4e-05 7e-06 -0.000141
19327.32666 0.000205 4.3e-05 -0.000138 -3.5e-05
19328.32735 0.000217 4.5e-05 1e-05 -3.7e-05
19329.32804 0.000119 -2.2e-05 -0.000116 -0.000124
19330.32873 0.000144 0.000166 7.7e-05 0.000155
19331.32942 0.00013 -4e-05 0.000112 -0.000157
19332.33011 5.7e-05 7.6e-05 8.7e-05 -0.000169
19333.3308 0.000205 -3.8e-05 0.000118 -3.4e-05
19334.33149 -6.4e-05 8.5e-05 5.7e-05 -0.000144
19335.33218 -7.2e-05 0.000172 -4.9e-05 -0.00018
19336.33287 9.1e-05 6.4e-05 -3e-06 -0.000104
19337.33356 0.000111 -0.000135 0.000171 -0.000105
19338.33425 0.000157 5.6e-05 4.7e-05 -0.000123
19339.33494 0.000105 1e-06 4.5e-05 -6.3e-05
19340.33563 7.2e-05 4.5e-05 -5.8e-05 6.9e-05
19341.33632 -6.3e-05 -7e-06 0.000111 -2.4e-05
19342.33701 0.000191 9.7e-05 -0.000151 -9.7e-05
19343.3377 8e-05 0.000151 5.1e-05 -0.000158
19344.33839 0.000174 -1.2e-05 -4.7e-05 -5.1e-05
19345.33908 0.000218 -1e-05 2.3e-05 -0.000109
19346.33977 1.6e-05 -7e-06 -7.4e-05 1.6e-05
19347.34046 8.5e-05 -6.8e-05 -2.1e-05 -7.5e-05
19348.34115 5.6e-05 -4.3e-05 -5.5e-05 -3.9e-05
19349.34184 -7e-06 -7.2e-05 -6.1e-05 -0.000181
19350.34253 9.9e-05 -1.4e-05 0.000128 -0.00011
19351.34322 0.000181 -8.3e-05 -7.8e-05 -5.4e-05
19352.34391 0.000112 3.4e-05 4.8e-05 1.2e-05
19353.3446 0.000125 0.000108 -6e-05 -0.000125
19354.34529 5.8e-05 0.000105 -4.8e-05 -5.2e-05
19355.34598 -3.6e-05 3.8e-05 1e-05 -0.000111
19356.34667 -3.7e-05 8.7e-05 -3.3e-05 -0.000122
19357.34736 0.000211 0.000242 4.9e-05 -1.2e-05
19358.34805 2.8e-05 1.2e-05 1.4e-05 -0.000115
19359.34874 0.000285 6.3e-05 -6e-05 -0.000134
19360.34943 0.0002 8e-06 -0.000115 -0.000109
19361.35012 0.000287 6e-06 -5e-06 -8.7e-05
19362.35081 0.000208 -1e-06 0.000143 -8.4e-05
19363.3515 1.8e-05 6.9e-05 2e-06 -0.00017
19364.35219 0.000195 5.2e-05 -1.7e-05 -0.000215
19365.35288 0.000253 -0.000138 7.7e-05 -9.7e-05
19366.35357 0.000304 0.000116 1.4e-05 -3.6e-05
19367.35426 1.9e-05 -0.000178 -6.8e-05 -0.000101
19368.35495 9.9e-05 -3.8e-05 -3.3e-05 -0.000171
19369.35564 7e-05 -1e-06 0.000109 -9.8e-05
19370.35633 0.000113 6e-05 -5.6e-05 -0.000407
19371.35702 0.0003 3.1e-05 3.1e-05 -0.000129
19372.35771 0.000123 -1.7e-05 -2.5e-05 -0.000102
19373.3584 0.000268 6.5e-05 -4.9e-05 -0.000179
19374.35909 0.000105 -0.000102 6.2e-05 -0.00012
19375.35978 0.000135 3.4e-05 0.000106 -0.000239
19376.36047 0.000184 -5.4e-05 7.1e-05 -0.000123
19377.36116 3.7e-05 5.2e-05 2.7e-05 -0.000222
19378.36185 0.000138 0.000222 -5e-05 -8e-06
19379.36254 -8.2e-05 0.000134 -1.3e-05 -0.000158
19380.36323 0.000186 6.1e-05 -3.8e-05 -0.000188
19381.36392 0.000143 -0.000104 5e-05 -0.000233
19382.36461 -5.9e-05 -3.8e-05 -3.7e-05 1.6e-05
19383.3653 0.000182 4.6e-05 -7.3e-05 -5e-05
19384.36599 5.3e-05 2e-05 0.000119 -0.000105
19385.36668 0.000207 -6.5e-05 -6e-06 -3.9e-05
19386.36737 0.000197 1.8e-05 3e-06 -0.000189
19387.36806 2.9e-05 -9.5e-05 0.000139 -0.000172
19388.36875 0.000175 -9.1e-05 8.7e-05 -0.000125
19389.36944 0.0001 6.4e-05 6.5e-05 -0.000178
19390.37013 0.000261 -3.7e-05 0.000172 -5.4e-05
19391.37082 0.000225 -3.3e-05 4.1e-05 -0.000176
19392.37151 0.000146 4.6e-05 0.000134 -6.8e-05
19393.3722 4.6e-05 3.5e-05 0.000126 -3.6e-05
19394.37289 0.000301 -3.7e-05 0.000139 -8.1e-05
19395.37358 2.8e-05 5.1e-05 -1.6e-05 2.1e-05
19396.37427 0.000109 -0.000125 1e-05 -4.6e-05
19397.37496 0.000146 -0.000106 -8.9e-05 -5.8e-05
19398.37565 0.000128 -2.1e-05 4.6e-05 -0.00012
19399.37634 0.000247 0.000108 3.4e-05 -5e-06
19400.37703 0.000134 -6.8e-05 3.9e-05 2.8e-05
19401.37772 0.000168 4.2e-05 -7.6e-05 -9.2e-05
19402.37841 0.000167 -5.2e-05 2.8e-05 -0.000134
19403.3791 0.000257 -1e-06 4.6e-05 -0.000136
19404.37979 0.00015 8.1e-05 -6e-06 -8e-06
19405.38048 0.00013 -7.4e-05 0.000179 -4e-06
19406.38117 0.000159 -4e-06 6.8e-05 -0.000103
19407.38186 0.000265 -0.000176 7.5e-05 -0.000235
19408.38255 0.000246 5.6e-05 7.4e-05 -1.4e-05
19409.38324 0.00027 5.7e-05 6.2e-05 -0.000149
19410.38393 0.00012 -1.7e-05 4.7e-05 -2.3e-05
19411.38462 8.2e-05 4.5e-05 0.000109 -5.8e-05
19412.38531 9.9e-05 -8.3e-05 5.5e-05 -7.4e-05
19413.386 -3.4e-05 0.000126 4.4e-05 -0.000134
19414.38669 2.3e-05 3.1e-05 5.4e-05 -7.5e-05
19415.38738 0.000211 2.6e-05 0.000128 -6.7e-05
19416.38807 6.2e-05 8.2e-05 8.1e-05 -7.4e-05
19417.38876 0.000505 1e-06 3.2e-05 -1.8e-05
19418.38945 0.000323 8e-05 -2e-06 -0.000131
19419.39014 0.000196 -4.9e-05 8.1e-05 -2.6e-05
19420.39083 0.000215 0.000127 -2.6e-05 8e-06
19421.39152 0.000201 -4.7e-05 6.2e-05 -3.2e-05
19422.39221 0.000315 7.9e-05 -3.9e-05 -7.2e-05
19423.3929 0.000208 0.000134 0.000145 -8.4e-05
19424.39359 2.8e-05 -0.000128 -6.7e-05 -8.6e-05
19425.39428 0.000234 -0.000108 0.000114 -3.7e-05
19426.39497 0.000135 0.000134 8.9e-05 -0.000118
19427.39566 0.00018 0.000136 0.000179 -6.1e-05
19428.39635 0.000258 -0.000123 1.4e-05 -8.8e-05
19429.39704 0.000259 3e-05 8.1e-05 -3.5e-05
19430.39773 0.000145 8.8e-05 -5.6e-05 -0.000117
19431.39842 0.000291 -5.1e-05 -0.000171 -2e-06
19432.39911 2e-05 0.000151 6.2e-05 5.2e-05
19433.3998 0.000151 0.000115 -0.000148 -0.000103
19434.40049 0.000187 5.1e-05 -3.3e-05 -0.000121
19435.40118 6.1e-05 7.7e-05 2e-05 -5.3e-05
19436.40187 6.2e-05 -9e-06 5.6e-05 -8.2e-05
19437.40256 5e-06 3.4e-05 -6.3e-05 -0.000201
19438.40325 0.000249 0.00019 -0.000104 -6.6e-05
19439.40394 7.9e-05 1e-05 -7e-05 -0.000112
19440.40463 0.000213 6.4e-05 -0.000129 -1.6e-05
19441.40532 0.000112 0.000114 9.8e-05 -6.9e-05
19442.40601 0.000299 5.3e-05 5.5e-05 -4.6e-05
19443.4067 2.7e-05 3.4e-05 2e-05 -3.4e-05
19444.40739 0.000247 -5.6e-05 -7.7e-05 5e-06
19445.40808 0.000269 -0.000107 0.000118 -0.000122
19446.40877 0.000185 -5e-05 -2.5e-05 -9.7e-05
19447.40946 6.1e-05 4.4e-05 -3.5e-05 -2.7e-05
19448.41015 -5.7e-05 0.000155 -8e-06 -0.000189
19449.41084 0.000143 -3.1e-05 -5e-05 6e-06
19450.41153 0.000127 -2.7e-05 5.8e-05 -0.000163
19451.41222 -1.9e-05 7.6e-05 -0.000107 -0.000151
19452.41291 0.000104 3.6e-05 -0.0001 -0.00012
19453.4136 0.000189 6.3e-05 0.000142 2.9e-05
19454.41429 -7e-06 1.1e-05 6.3e-05 4.2e-05
19455.41498 0.000118 0.000114 5.6e-05 -7.9e-05
19456.41567 7.5e-05 0.000169 5e-06 -0.000102
19457.41636 0.000243 0.000211 3.5e-05 -3.7e-05
19458.41705 0.000176 0.000112 -0.000115 -0.000191
19459.41774 1.8e-05 -4.9e-05 -4.2e-05 -0.000121
19460.41843 2e-05 6.6e-05 -9e-05 -0.000132
19461.41912 7.6e-05 -9e-06 -0.000212 6.7e-05
19462.41981 0.000206 4.7e-05 -1.5e-05 -2.5e-05
19463.4205 9.5e-05 0.000105 0.000158 -7.1e-05
19464.42119 0.000164 0.000175 4.3e-05 -0.000112
19465.42188 8.6e-05 4.7e-05 3.3e-05 -0.000102
19466.42257 0.000257 0.00014 3.3e-05 -3.4e-05
