Delay -5C 15C 35C 55C 70C
17823.28959 6.4e-05 -0.000121 2.9e-05 0.000173 -1.2e-05
17824.29028 0.000124 -2.6e-05 4e-06 0.000151 0.000101
17825.29097 0.000108 -0.000136 1e-06 0.000101 2.4e-05
17826.29166 0.00012 -2e-06 -9.3e-05 3.2e-05 1.5e-05
17827.29235 0.000221 7e-05 -4.6e-05 3e-05 2.9e-05
17828.29304 7e-05 -3.1e-05 3.7e-05 0.000234 6.7e-05
17829.29373 7.7e-05 -0.000143 -3.2e-05 5e-06 7.5e-05
17830.29442 0.000173 3.7e-05 -2.4e-05 0.000103 3.5e-05
17831.29511 0.000109 -2.5e-05 -5.5e-05 -2.8e-05 6.9e-05
17832.2958 0.000257 6.4e-05 6.7e-05 2.7e-05 -1.4e-05
17833.29649 0.000118 -7.5e-05 -1.9e-05 0.0002 7.3e-05
17834.29718 0.000185 -3.6e-05 -2e-05 1.4e-05 -1e-05
17835.29787 8.1e-05 2.5e-05 -1e-06 -2e-06 -1e-05
17836.29856 0.000146 -0.000102 2.5e-05 5.4e-05 3.8e-05
17837.29925 4.4e-05 -4.3e-05 9.5e-05 0.000192 -1e-05
17838.29994 0.000203 4.7e-05 2.2e-05 7.7e-05 4.5e-05
17839.30063 0.000107 -4e-05 -8.1e-05 0.000116 1.2e-05
17840.30132 9.4e-05 -3e-05 3.9e-05 8.4e-05 4.8e-05
17841.30201 0.000262 -3.4e-05 1e-05 0.000147 -5e-06
17842.3027 0.000172 1e-05 6.5e-05 9.8e-05 0.000119
17843.30339 7.1e-05 2.8e-05 4.1e-05 6e-05 5.6e-05
17844.30408 -5.5e-05 -7.7e-05 -4.9e-05 7.6e-05 0.000134
17845.30477 -1.7e-05 -1.5e-05 6e-05 0.000164 6e-06
17846.30546 4.5e-05 -2e-05 -7.2e-05 9.2e-05 2.9e-05
17847.30615 0.000178 -5.6e-05 2.6e-05 0.00014 0.00015
17848.30684 1.4e-05 -7.7e-05 -4.7e-05 0.000113 -2.9e-05
17849.30753 0.000159 -0.00012 3.3e-05 0.000122 7.1e-05
17850.30822 0.000205 -0.00014 -2.6e-05 0.000102 4e-05
17851.30891 0.000265 2.5e-05 -6.6e-05 0.000147 7e-06
17852.3096 0.0001 -5.6e-05 5.6e-05 0.000198 -4.5e-05
17853.31029 -2e-06 -8.8e-05 1.5e-05 5.2e-05 5e-06
17854.31098 0.000106 -3.9e-05 1.7e-05 -1.5e-05 9.5e-05
17855.31167 4.1e-05 4.2e-05 -7.4e-05 8e-06 0.000101
17856.31236 2.7e-05 -3.5e-05 5e-05 1e-05 8e-05
17857.31305 7.5e-05 -2e-06 -3.3e-05 -6.2e-05 -2.5e-05
17858.31374 0.000104 -0.0001 2.3e-05 6.1e-05 8e-06
17859.31443 0.000101 4.3e-05 4.6e-05 0.000118 1.4e-05
17860.31512 0.000147 -3.9e-05 -7e-05 0.000113 1.2e-05
17861.31581 7.7e-05 4.7e-05 -0.000118 5.3e-05 -4.9e-05
17862.3165 6.4e-05 -0.000102 3.8e-05 4.9e-05 -6e-06
17863.31719 0.000199 1.6e-05 4.3e-05 3.9e-05 2.6e-05
17864.31788 8.1e-05 -3.9e-05 9.1e-05 0.000203 -1e-05
17865.31857 0.000173 6.1e-05 5.8e-05 1.8e-05 6.1e-05
17866.31926 0.000161 -3.6e-05 9.7e-05 0.000104 4.5e-05
17867.31995 0.000184 -1.1e-05 -2.4e-05 0.000169 0.000138
17868.32064 0.000372 -7.2e-05 1.6e-05 0.00015 4e-06
17869.32133 0.000184 -0.000127 2.9e-05 0.000104 4.5e-05
17870.32202 0.000152 -0.000125 5.3e-05 0.000126 6.9e-05
17871.32271 0.000246 3.1e-05 6e-05 7.2e-05 -2.6e-05
17872.3234 0.000137 -5.4e-05 3.9e-05 4.7e-05 7.4e-05
17873.32409 -2.2e-05 -8e-06 -4e-06 5.8e-05 9.8e-05
17874.32478 0.0002 2.9e-05 1.5e-05 0.000156 -4e-05
17875.32547 5e-05 0 -2.2e-05 0.000194 5.5e-05
17876.32616 0.000235 2.1e-05 2e-06 6e-05 1.8e-05
17877.32685 9e-05 -0.000124 -8.6e-05 0.000305 7.5e-05
17878.32754 6.9e-05 -2.8e-05 3.1e-05 6.9e-05 7.3e-05
17879.32823 -3.6e-05 6e-06 -0.000111 0.000123 0.000111
17880.32892 0.000127 0 -2e-06 0.000144 2.8e-05
17881.32961 0.000257 -8.9e-05 -3.6e-05 7.1e-05 4e-06
17882.3303 0.000158 1.6e-05 2e-05 6.9e-05 -8.5e-05
17883.33099 5.6e-05 -2.7e-05 -3.3e-05 -5e-05 5e-06
17884.33168 0.000215 2.7e-05 -3.9e-05 0.000119 4e-06
17885.33237 4.3e-05 2.7e-05 -5.1e-05 8.9e-05 2.1e-05
17886.33306 0.000153 -0.000167 -1.8e-05 5.1e-05 9.4e-05
17887.33375 0.00018 2.9e-05 -6.7e-05 5.7e-05 5e-06
17888.33444 0.000184 -8.5e-05 -0.000117 6.5e-05 2.4e-05
17889.33513 0.000233 -0.000162 1e-06 7.8e-05 1.4e-05
17890.33582 2.3e-05 -1.9e-05 -4.9e-05 0.000122 2e-05
17891.33651 0.000157 -1.9e-05 -5.8e-05 0.000212 -7.1e-05
17892.3372 0.000186 -0.000128 -1.8e-05 0.000151 8e-06
17893.33789 0.000126 -2.1e-05 2.9e-05 8.2e-05 -1.2e-05
17894.33858 5.8e-05 2.6e-05 -5.3e-05 7e-06 9.2e-05
17895.33927 7.1e-05 3.2e-05 1.1e-05 0.000122 1.5e-05
17896.33996 7.4e-05 -4.3e-05 -2.7e-05 8.4e-05 8e-06
17897.34065 3e-06 -0.000107 -3e-05 0.00011 0
17898.34134 0.000183 -7.3e-05 9e-06 6.7e-05 -8.2e-05
17899.34203 0.000131 -0.000113 0.000108 8.9e-05 5.7e-05
17900.34272 0.000104 2.8e-05 2.7e-05 8.2e-05 -7e-05
17901.34341 7.3e-05 3.8e-05 -8e-06 0.000135 9.6e-05
17902.3441 0.000113 -2.2e-05 -2.8e-05 4.7e-05 3.7e-05
17903.34479 3.5e-05 -1.7e-05 -0.000116 9.2e-05 0.000143
17904.34548 0.00021 -5.6e-05 -2.2e-05 5.9e-05 0.000115
17905.34617 1.7e-05 7e-06 1.6e-05 0.000118 3.7e-05
17906.34686 2.6e-05 -6.9e-05 6e-06 0.000168 2.1e-05
17907.34755 8.6e-05 -2e-06 9e-06 0.000217 9.3e-05
17908.34824 0.000127 -7.5e-05 7.4e-05 1e-06 6.7e-05
17909.34893 2.8e-05 4.2e-05 -1.3e-05 0.000177 -3.3e-05
17910.34962 0.000268 1.4e-05 -5.8e-05 0.000134 7.6e-05
17911.35031 9.4e-05 4.3e-05 5.7e-05 -8.7e-05 6.8e-05
17912.351 0.000136 -0.000102 4.3e-05 0.000198 -1e-06
17913.35169 5.5e-05 -0.000176 3.4e-05 0.000127 4e-06
17914.35238 0.000122 2.4e-05 4.4e-05 -1e-06 -6e-06
17915.35307 3.9e-05 3.6e-05 -5e-05 0.000131 3.5e-05
17916.35376 9.8e-05 -2.6e-05 3.8e-05 7.4e-05 4e-06
17917.35445 0.000249 0.000109 5e-06 0.000201 -0.000105
17918.35514 -5e-05 -0.000106 5.5e-05 4.4e-05 3.1e-05
17919.35583 0.000117 -4.1e-05 0 7.4e-05 2.2e-05
17920.35652 4.4e-05 -7.8e-05 -3e-05 0.000151 -2.4e-05
17921.35721 0.000125 -9.2e-05 4e-05 -3.2e-05 -3.9e-05
17922.3579 0.000219 -8e-05 -0.000117 9.3e-05 -6.9e-05
17923.35859 9.8e-05 -4.9e-05 9e-05 8e-05 6.6e-05
17924.35928 4e-05 3e-06 -6e-05 7.4e-05 2e-05
17925.35997 7.6e-05 -2.4e-05 -9e-06 0.000136 8.7e-05
17926.36066 0.000175 -9.5e-05 8e-06 5e-06 4.4e-05
17927.36135 0.000173 -0.000121 -1.5e-05 -3.3e-05 8e-06
17928.36204 9e-05 -0.000109 6.9e-05 0.000127 6.8e-05
17929.36273 0.000161 -8.2e-05 0.000104 2e-05 6.9e-05
17930.36342 9e-05 -5.4e-05 -7e-06 8.9e-05 4.1e-05
17931.36411 9.9e-05 -3.5e-05 2.5e-05 3.6e-05 1.5e-05
17932.3648 0.000204 -3.6e-05 -8.1e-05 6e-05 -1.4e-05
17933.36549 0.000109 1.3e-05 -2.2e-05 4.5e-05 1.7e-05
17934.36618 0.000117 -4e-05 -6.4e-05 0.000122 1.9e-05
17935.36687 0.000181 -0.000136 -2.6e-05 6.3e-05 -1.8e-05
17936.36756 5.1e-05 3.7e-05 -7.2e-05 8.4e-05 4.9e-05
17937.36825 0.000172 -6e-06 -1.7e-05 7.6e-05 1e-05
17938.36894 0.000162 8e-06 -1.9e-05 0.000186 7.8e-05
17939.36963 5.6e-05 -6.9e-05 4.5e-05 5.5e-05 9.9e-05
17940.37032 -6.5e-05 -5.1e-05 -7e-05 0.000169 5e-06
17941.37101 0.000161 -0.000168 -3.6e-05 0.000143 7.9e-05
17942.3717 -6.2e-05 -3.2e-05 -4.3e-05 0.000144 1.8e-05
17943.37239 0.000174 -5.1e-05 -6.1e-05 4.1e-05 8e-05
17944.37308 0.00018 -2.9e-05 3.5e-05 7.5e-05 6.1e-05
17945.37377 -1e-06 5.4e-05 -1.9e-05 0.000103 -8.7e-05
17946.37446 9.3e-05 -1.3e-05 7.1e-05 -7e-06 5.2e-05
17947.37515 7.3e-05 3.7e-05 -1.1e-05 0.000187 6e-06
17948.37584 0.000149 1e-06 -3.8e-05 7.2e-05 -3.5e-05
17949.37653 -2.2e-05 2e-06 3.1e-05 0.000175 -1.3e-05
17950.37722 0.00017 -1.8e-05 -0.000186 0.000106 8.2e-05
17951.37791 4.3e-05 3e-06 5.4e-05 0.000177 0.000107
17952.3786 5.3e-05 4.9e-05 -3e-06 -2.9e-05 7.5e-05
17953.37929 0.000125 -0.000132 -4.8e-05 0.000102 4.7e-05
17954.37998 0.000124 -0.000164 5.2e-05 0.000132 -0.000183
17955.38067 4.9e-05 -6.9e-05 -1.4e-05 0.000165 -2.3e-05
17956.38136 2.6e-05 -1e-06 7e-06 0.000141 -2.6e-05
17957.38205 -2.4e-05 -3.4e-05 0 9.8e-05 -5.5e-05
17958.38274 -6e-06 5.6e-05 -2.6e-05 0.000175 7.1e-05
17959.38343 0.000125 3e-06 -3.6e-05 4.4e-05 6.2e-05
17960.38412 7e-05 -4.5e-05 -5.9e-05 0.00012 5.5e-05
17961.38481 0.000204 -1.5e-05 5.1e-05 5.1e-05 5.4e-05
17962.3855 5.1e-05 -4.3e-05 -2.8e-05 0.000121 5.7e-05
17963.38619 0.000123 -2.2e-05 -1.2e-05 3.2e-05 2.2e-05
17964.38688 0.000129 -5.9e-05 -7.8e-05 3.8e-05 9e-06
17965.38757 8.8e-05 -6.8e-05 3.5e-05 -1.2e-05 3e-05
17966.38826 0.000175 -6.5e-05 -4e-06 0.000165 5.6e-05
17967.38895 9.6e-05 -9.8e-05 0.000143 0.000109 0.00012
17968.38964 0.000162 -0.00017 -4e-05 -1.1e-05 1.5e-05
17969.39033 0.000151 -3.2e-05 -5e-06 0.000104 -4.4e-05
17970.39102 7.1e-05 -6.7e-05 -3.7e-05 5.2e-05 1.6e-05
17971.39171 0.00014 4.7e-05 6.4e-05 0.000109 -0.000142
17972.3924 6.7e-05 3.2e-05 1.3e-05 0.000139 0.000115
17973.39309 1.1e-05 -4.8e-05 -2.5e-05 1.4e-05 0.000113
17974.39378 0.000183 7.4e-05 4.7e-05 0.000154 2.9e-05
17975.39447 1.2e-05 -1.5e-05 6.8e-05 0.000214 2.6e-05
17976.39516 8.6e-05 4.7e-05 -5e-06 3.9e-05 3.9e-05
17977.39585 0.000101 -8.3e-05 -5.3e-05 -3.4e-05 -1e-06
17978.39654 0.00014 -2.2e-05 5e-05 0.000108 4e-05
17979.39723 0.000192 4.7e-05 -6.5e-05 6.1e-05 0.000125
17980.39792 5.4e-05 -4.7e-05 -6.1e-05 4.1e-05 9e-06
17981.39861 0.000203 -7.7e-05 -2e-06 0.000115 0
17982.3993 0.000151 -7.1e-05 1.3e-05 5.9e-05 3.9e-05
17983.39999 -5e-06 6e-06 -3e-06 9.5e-05 0.000115
17984.40068 0.000219 -2e-06 -1.2e-05 4.2e-05 8.2e-05
17985.40137 4.4e-05 9e-05 3.9e-05 0.000141 3e-06
17986.40206 0.000107 -4.2e-05 1.8e-05 5.8e-05 0.000122
17987.40275 8e-06 -2.1e-05 1e-06 9.1e-05 3.4e-05
17988.40344 0.000112 -7.6e-05 6.8e-05 8.2e-05 2.1e-05
17989.40413 2.8e-05 -9.6e-05 5.9e-05 -2.1e-05 5.2e-05
17990.40482 0.000227 -2.9e-05 -9e-06 0.000246 0.000105
17991.40551 0.00018 -6.5e-05 3.3e-05 0.000147 -3.9e-05
17992.4062 7e-05 -0.000134 4.3e-05 0.000137 6.7e-05
17993.40689 8.6e-05 -8.9e-05 -8.6e-05 0.000153 1.9e-05
17994.40758 -9.3e-05 -4.5e-05 1.2e-05 -1.8e-05 7e-05
17995.40827 9.2e-05 -1.6e-05 3.5e-05 1.1e-05 6.6e-05
17996.40896 0.000111 -4.1e-05 -2.4e-05 -4e-06 7.8e-05
17997.40965 2.7e-05 6.3e-05 -1e-05 0.000101 1.3e-05
17998.41034 -3e-06 -6e-06 5.9e-05 5.2e-05 0.000147
17999.41103 0.000126 -2.9e-05 -2e-05 -5e-06 0.000155
18000.41172 4.9e-05 2.6e-05 1e-06 -1.3e-05 7.2e-05
18001.41241 -3e-05 8.9e-05 4e-06 0.00013 3.5e-05
18002.4131 3.4e-05 -3.2e-05 9e-05 5.7e-05 1e-06
18003.41379 0.00013 5e-05 7e-06 0.00011 0.000135
18004.41448 -6e-06 -0.000187 5.6e-05 8.7e-05 8.1e-05
18005.41517 6.5e-05 -3.8e-05 4.5e-05 9.5e-05 9.3e-05
18006.41586 7e-06 4e-06 -1.5e-05 7.6e-05 6.8e-05
18007.41655 8.6e-05 -0.0001 0.000125 1e-06 0.000151
18008.41724 6.8e-05 -5.4e-05 5.4e-05 -3.8e-05 -1.1e-05
18009.41793 6.7e-05 -6.8e-05 7e-06 -2e-06 5e-05
18010.41862 0.000113 4.8e-05 1.3e-05 7.7e-05 4.8e-05
18011.41931 4.9e-05 8e-06 3.3e-05 0.000124 6.4e-05
18012.42 4.4e-05 4e-05 -7e-05 1.5e-05 5.1e-05
18013.42069 7.4e-05 9.7e-05 2.2e-05 0.000135 5.6e-05
18014.42138 0.000112 -6.5e-05 -8.7e-05 0.000165 6e-05
18015.42207 0.000203 -1.6e-05 7.2e-05 0.000103 3.9e-05
18016.42276 0.000156 8e-06 1.8e-05 6.9e-05 2.4e-05
18017.42345 0.000184 2.6e-05 3e-06 4.1e-05 2.7e-05
18018.42414 5.8e-05 9.3e-05 -2.1e-05 6e-05 9e-05
18019.42483 0.000106 -9.1e-05 -4.7e-05 0.00012 -6.4e-05
18020.42552 0.000113 -9.5e-05 6e-05 4.8e-05 8.7e-05
18021.42621 0.000137 3.2e-05 -8.7e-05 3.4e-05 -5.2e-05
18022.4269 0.000173 -4.5e-05 1.9e-05 3.3e-05 -1.2e-05
18023.42759 8.3e-05 6.1e-05 1.1e-05 5e-06 3.9e-05
18024.42828 3.1e-05 2.1e-05 7.1e-05 -2e-05 0.000131
18025.42897 0.00017 -1.4e-05 -4.2e-05 0.00011 2.8e-05
18026.42966 4.5e-05 -0.000126 2.4e-05 0.00016 0.000104
18027.43035 3.4e-05 -4.4e-05 -7e-06 1.8e-05 0.000108
18028.43104 0.000223 -0.000124 2.1e-05 2.2e-05 0.000102
18029.43173 6.3e-05 2.7e-05 -5.7e-05 0.000198 -1e-06
18030.43242 9.6e-05 -3.8e-05 3.3e-05 5.5e-05 -3.1e-05
18031.43311 6.9e-05 2e-06 -1.2e-05 0.000104 0
18032.4338 0.000285 -1.3e-05 -4.7e-05 0.000101 0.000168
18033.43449 7.3e-05 -5.2e-05 7.2e-05 9e-06 0.0001
18034.43518 0.000124 -0.000107 1.9e-05 4.5e-05 0.000105
18035.43587 4.2e-05 -6.9e-05 -0.000111 -3.1e-05 6.1e-05
18036.43656 0.000182 -6.3e-05 -3.1e-05 0.000114 2.8e-05
18037.43725 0.000177 -8.5e-05 0.000113 -3.6e-05 5.2e-05
18038.43794 0.000107 -4.1e-05 -5.9e-05 0.000134 7e-06
18039.43863 4.3e-05 -1.7e-05 8.5e-05 5.1e-05 -4.7e-05
18040.43932 0.000103 -2.4e-05 4.7e-05 0.000156 0.000174
18041.44001 0.000111 -0.000101 -5e-06 5.5e-05 8.5e-05
18042.4407 5.2e-05 -4.1e-05 0 0.000119 5.1e-05
18043.44139 0.00011 -9.7e-05 8e-05 4.9e-05 6.8e-05
18044.44208 8.9e-05 -9.7e-05 7e-05 3.7e-05 1.7e-05
18045.44277 1.4e-05 -2.5e-05 -3.3e-05 9e-05 9.8e-05
18046.44346 0.000161 -7.6e-05 3e-06 0.0001 5.2e-05
18047.44415 0.000141 1.4e-05 3.9e-05 0.000118 -3.4e-05
18048.44484 5.6e-05 -0.000141 -3e-06 0.000143 4.4e-05
18049.44553 0.00025 -4.9e-05 2.7e-05 0.000113 2.4e-05
18050.44622 5.9e-05 -0.000147 -6e-05 -2e-06 9.1e-05
18051.44691 4.3e-05 -4.6e-05 7.7e-05 0.000105 2.2e-05
18052.4476 0.00012 -6.3e-05 -1.7e-05 1.1e-05 9.3e-05
18053.44829 9.8e-05 -6.1e-05 4e-06 1.3e-05 -1.7e-05
18054.44898 9.6e-05 -1.7e-05 1.2e-05 -3.3e-05 0.000111
18055.44967 -3.9e-05 -5.3e-05 -4.6e-05 2.2e-05 -1.3e-05
18056.45036 0.000199 -9.9e-05 -1.7e-05 0.000106 0.000139
18057.45105 0.000168 -0.000151 1.2e-05 0.000125 -8e-06
18058.45174 -3.3e-05 -0.000144 3.5e-05 9.2e-05 0.000137
18059.45243 8.5e-05 7e-06 4.2e-05 0.000114 0.000262
18060.45312 4.8e-05 -5.6e-05 1.3e-05 0.000189 6e-06
18061.45381 0.000139 -4.6e-05 -5e-05 0.000142 0.000133
18062.4545 0.000138 -2.7e-05 -5.2e-05 2.3e-05 1.9e-05
18063.45519 0.000173 -0.000118 -4.2e-05 0.000222 6.2e-05
18064.45588 -4.9e-05 -5.5e-05 -2.4e-05 0.000116 -1.7e-05
18065.45657 0.000277 -3.6e-05 5.1e-05 0.000132 7.2e-05
18066.45726 -4e-06 -4.8e-05 3.1e-05 0.000124 8.3e-05
18067.45795 4e-05 -7e-05 2.3e-05 9.1e-05 8.7e-05
18068.45864 2.5e-05 5.7e-05 -2.9e-05 0.000204 7.9e-05
18069.45933 3.1e-05 1.9e-05 -6.5e-05 4.7e-05 2e-05
18070.46002 0.000173 4.1e-05 -1e-05 9.1e-05 -6.3e-05
18071.46071 6.4e-05 -6.1e-05 2.2e-05 7.1e-05 -1e-05
18072.4614 0.000158 -6.9e-05 -0.000151 3.5e-05 4.7e-05
18073.46209 0.000166 -2.8e-05 -9.1e-05 0.000214 4.6e-05
18074.46278 7.2e-05 -5e-05 7e-06 4e-06 6.9e-05
18075.46347 0.000106 -4e-05 7.1e-05 0.000111 9.8e-05
18076.46416 8e-06 -7.6e-05 2.8e-05 5.7e-05 3.2e-05
18077.46485 0.000164 -2.3e-05 -1.8e-05 0.000179 4.3e-05
18078.46554 7.8e-05 -6.6e-05 1.1e-05 0.000187 -1.1e-05
18079.46623 1.5e-05 -4.9e-05 3.4e-05 3e-06 0.000103
18080.46692 0.000155 1.4e-05 -4.6e-05 7.9e-05 3.5e-05
18081.46761 6.8e-05 -1.2e-05 -1e-06 5.6e-05 -1e-05
18082.4683 0.000207 -2.5e-05 -0.000114 7.8e-05 8e-06
18083.46899 9.4e-05 -4.3e-05 7.8e-05 5.5e-05 0.000134
18084.46968 6.6e-05 -3.9e-05 6.3e-05 7.7e-05 9.7e-05
18085.47037 7.4e-05 -6.9e-05 -4.1e-05 0.000111 8.4e-05
18086.47106 0.000116 -8e-05 4.9e-05 6.7e-05 4.2e-05
18087.47175 9.3e-05 -0.000151 1e-05 3.1e-05 5.3e-05
18088.47244 0.000242 -8.8e-05 6.9e-05 0.000202 4.9e-05
18089.47313 0.000143 -2e-05 3.9e-05 0.000135 4.6e-05
18090.47382 1e-06 -7e-05 -8e-06 1.2e-05 5.8e-05
18091.47451 5.7e-05 -0.000112 7.3e-05 0.000224 5.9e-05
18092.4752 0.000168 -0.000195 6.6e-05 0.000192 -2e-06
18093.47589 0.000125 -9.9e-05 -9.3e-05 0.000159 3.2e-05
18094.47658 0.000123 -5.3e-05 2.9e-05 3.8e-05 6.3e-05
18095.47727 0.000106 -6.5e-05 4.7e-05 0.000122 7.5e-05
18096.47796 0.000237 -0.000129 -9.3e-05 0.000209 7.3e-05
18097.47865 9.1e-05 -1.8e-05 3.4e-05 3.1e-05 2e-05
18098.47934 -1.1e-05 1.5e-05 -1.1e-05 8.7e-05 -3e-06
18099.48003 8.5e-05 -0.000208 0.000129 7.4e-05 1.1e-05
18100.48072 9.2e-05 -0.000156 3.8e-05 5e-05 1.3e-05
18101.48141 0.000225 4.2e-05 -6e-06 0.000107 0
18102.4821 0.00015 -0.000125 -4.8e-05 0.00014 3.8e-05
18103.48279 0.000179 -1.9e-05 -1.5e-05 5.9e-05 -2.6e-05
18104.48348 0.000225 -5.7e-05 9.8e-05 0.00024 3.6e-05
18105.48417 0.000203 3.5e-05 7e-06 0.00011 6.7e-05
18106.48486 5.8e-05 5e-06 -7e-06 0.00015 -5e-06
18107.48555 2.1e-05 5e-05 1e-05 0.00011 1.5e-05
18108.48624 -4.4e-05 -5e-06 6.3e-05 4.9e-05 -7.1e-05
18109.48693 0.000148 8.7e-05 -5.3e-05 8.3e-05 -1.5e-05
18110.48762 4.6e-05 -5e-06 5.1e-05 2.6e-05 -4.6e-05
18111.48831 8.1e-05 -3.2e-05 4.5e-05 0.000168 -3e-06
18112.489 0.000119 1.1e-05 4.1e-05 0.000219 6.6e-05
18113.48969 -1.6e-05 -8.7e-05 8.2e-05 0.000125 -4.8e-05
18114.49038 -9.8e-05 -0.000116 -7e-06 0.00013 3e-06
18115.49107 7.8e-05 -1.3e-05 6.1e-05 4e-05 -2.7e-05
18116.49176 0.000106 -0.000106 -2e-06 0.000255 4.6e-05
18117.49245 -4.4e-05 -0.000176 5.7e-05 0.000142 2.6e-05
18118.49314 6.4e-05 -5.2e-05 -2.2e-05 0.000117 -3.1e-05
18119.49383 4.3e-05 -5.2e-05 9e-06 0.00011 0.000105
18120.49452 9.6e-05 -0.000146 -7.5e-05 4.2e-05 4.3e-05
18121.49521 0.000179 -2.4e-05 -8e-06 -5e-06 0.000114
18122.4959 4.7e-05 -2.6e-05 2.4e-05 9.7e-05 7.5e-05
18123.49659 -2.5e-05 -0.000139 3.6e-05 -8e-06 0.000123
18124.49728 4.3e-05 -0.00016 -4.5e-05 6.7e-05 5.4e-05
18125.49797 -2.8e-05 -9.4e-05 7e-05 0.000128 3.4e-05
18126.49866 0.000125 -4.2e-05 -8e-06 0.0001 1.9e-05
18127.49935 6.8e-05 -8.5e-05 1.5e-05 6.9e-05 -6.1e-05
18128.50004 0.000166 -0.000104 1.8e-05 -0.000103 5.1e-05
18129.50073 0.000138 1.2e-05 -3.1e-05 8.9e-05 4.9e-05
18130.50142 0.000207 -5.2e-05 8e-05 -4.2e-05 7.2e-05
18131.50211 0.000134 1.9e-05 -2e-05 0.000179 -7e-06
18132.5028 8.3e-05 -6.5e-05 -6e-05 4.8e-05 2.9e-05
18133.50349 5.3e-05 4.4e-05 7.7e-05 3.5e-05 -4.1e-05
18134.50418 0.000105 -8.4e-05 1.4e-05 9.2e-05 5.2e-05
18135.50487 1.4e-05 -0.000109 -4.1e-05 0.000173 8e-06
18136.50556 0.000112 -4.4e-05 0.000112 0.000154 0.000169
18137.50625 0.000197 -5.2e-05 7.9e-05 4.1e-05 7.7e-05
18138.50694 0.000197 -3.9e-05 -3.5e-05 0.00015 4e-05
18139.50763 7.3e-05 8e-06 -1.6e-05 0.000224 1.7e-05
18140.50832 0.000149 -5.6e-05 8.1e-05 0.00011 4.8e-05
18141.50901 5.8e-05 -6.4e-05 -1.2e-05 9.9e-05 2.3e-05
18142.5097 0.000118 -4.8e-05 3.8e-05 0.000105 7.9e-05
18143.51039 -4.2e-05 -0.000137 1.8e-05 -1.4e-05 -1.4e-05
18144.51108 7.2e-05 -6.3e-05 -3.8e-05 9.7e-05 7.9e-05
18145.51177 7e-06 -9.4e-05 -4e-06 0.00012 2.1e-05
18146.51246 5e-05 -6e-05 4.9e-05 9.9e-05 -9e-05
18147.51315 -3.1e-05 -2e-06 6.8e-05 -3.7e-05 -3.3e-05
18148.51384 -2.3e-05 -8.8e-05 -3.2e-05 0.000178 7.3e-05
18149.51453 0.000188 -0.00013 2.8e-05 0.00016 2.5e-05
18150.51522 0.000155 -7.4e-05 2.6e-05 3.7e-05 9.5e-05
18151.51591 0.000108 -3.7e-05 5.3e-05 3.6e-05 -4.2e-05
18152.5166 7.6e-05 -2.2e-05 1.6e-05 7.5e-05 4.9e-05
18153.51729 -5.8e-05 4e-06 3.5e-05 -4.1e-05 2e-06
18154.51798 0.000114 -0.000142 -3.2e-05 6e-05 6.2e-05
18155.51867 0.00035 2.7e-05 8.4e-05 7.7e-05 0.000122
18156.51936 5.8e-05 -2.9e-05 8.7e-05 0.00016 8e-06
18157.52005 0.000159 -8.8e-05 5.7e-05 0.000126 -3.3e-05
18158.52074 2.3e-05 -0.000142 -1.7e-05 0.000145 -5e-05
18159.52143 0.000125 -0.000251 -3.2e-05 5.1e-05 2.6e-05
18160.52212 3.2e-05 -6.7e-05 -5.3e-05 0.00016 5e-05
18161.52281 4.5e-05 -3.8e-05 0 0.000163 8.2e-05
18162.5235 6.9e-05 -0.00016 0.000116 0.000133 -3e-06
18163.52419 7.4e-05 6e-05 -2e-06 0.000122 -2e-06
18164.52488 7.9e-05 -7.1e-05 3.5e-05 0.000206 -4.3e-05
18165.52557 0.000243 -2e-06 -8.2e-05 0.000116 -7e-06
18166.52626 0.000117 2.4e-05 -3.4e-05 6.4e-05 -2.1e-05
18167.52695 0.000105 -0.000137 6.4e-05 0.00017 2.8e-05
18168.52764 2e-05 -6.8e-05 1.4e-05 0.00019 -2e-05
18169.52833 5.8e-05 7.4e-05 -0.000101 8.3e-05 9.2e-05
18170.52902 3.2e-05 -7.5e-05 3.3e-05 5.1e-05 5.2e-05
18171.52971 0.000147 -2e-05 0.000142 0.000138 -2.7e-05
18172.5304 0.000134 -9.2e-05 -3.9e-05 0.00011 0.000126
18173.53109 0.000116 -0.000108 4e-06 5.9e-05 0.000106
18174.53178 0.000142 -0.000101 2.6e-05 1e-05 -2.6e-05
18175.53247 1e-06 8.7e-05 2e-05 8.5e-05 0.00015
18176.53316 7.9e-05 -6e-06 3.4e-05 9.6e-05 -6.9e-05
18177.53385 2.5e-05 -7.4e-05 5.4e-05 0.000153 6.9e-05
18178.53454 0.000135 9.7e-05 -8e-06 0.000104 8e-05
18179.53523 0.000119 -1e-05 5.2e-05 1.4e-05 9.8e-05
18180.53592 0.000232 -7.9e-05 5.1e-05 9.5e-05 -1.2e-05
18181.53661 -9.5e-05 -7.9e-05 1.8e-05 0.000158 3.8e-05
18182.5373 0.000212 4e-06 -1e-06 -3.1e-05 4.8e-05
18183.53799 0.00014 -4.7e-05 -3e-05 4.3e-05 7e-05
18184.53868 3e-05 -8.5e-05 6.8e-05 6.2e-05 -2.7e-05
18185.53937 0.000145 2.5e-05 7e-06 6.1e-05 3.3e-05
18186.54006 0.000171 4e-06 9.3e-05 5.8e-05 6.1e-05
