Próbka
Potential/V, Current/A
-0.199, -3.483e-5
-0.198, -3.472e-5
-0.197, -3.463e-5
-0.196, -3.457e-5
-0.195, -3.452e-5
-0.194, -3.447e-5
-0.193, -3.441e-5
-0.192, -3.435e-5
-0.191, -3.429e-5
-0.190, -3.424e-5
-0.189, -3.419e-5
-0.188, -3.415e-5
-0.187, -3.410e-5
-0.186, -3.406e-5
-0.185, -3.401e-5
-0.184, -3.396e-5
-0.183, -3.391e-5
-0.182, -3.386e-5
-0.181, -3.382e-5
-0.180, -3.377e-5
-0.179, -3.372e-5
-0.178, -3.368e-5
-0.177, -3.364e-5
-0.176, -3.360e-5
-0.175, -3.356e-5
-0.174, -3.351e-5
-0.173, -3.347e-5
-0.172, -3.342e-5
-0.171, -3.338e-5
-0.170, -3.334e-5
-0.169, -3.330e-5
-0.168, -3.325e-5
-0.167, -3.321e-5
-0.166, -3.317e-5
-0.165, -3.313e-5
-0.164, -3.309e-5
-0.163, -3.305e-5
-0.162, -3.301e-5
-0.161, -3.297e-5
-0.160, -3.292e-5
-0.159, -3.289e-5
-0.158, -3.285e-5
-0.157, -3.280e-5
-0.156, -3.276e-5
-0.155, -3.272e-5
-0.154, -3.268e-5
-0.153, -3.265e-5
-0.152, -3.262e-5
-0.151, -3.258e-5
-0.150, -3.255e-5
-0.149, -3.251e-5
-0.148, -3.247e-5
-0.147, -3.243e-5
-0.146, -3.239e-5
-0.145, -3.236e-5
-0.144, -3.232e-5
-0.143, -3.228e-5
-0.142, -3.224e-5
-0.141, -3.220e-5
-0.140, -3.217e-5
-0.139, -3.213e-5
-0.138, -3.210e-5
-0.137, -3.206e-5
-0.136, -3.202e-5
-0.135, -3.199e-5
-0.134, -3.195e-5
-0.133, -3.191e-5
-0.132, -3.188e-5
-0.131, -3.184e-5
-0.130, -3.180e-5
-0.129, -3.177e-5
-0.128, -3.173e-5
-0.127, -3.170e-5
-0.126, -3.167e-5
-0.125, -3.164e-5
-0.124, -3.161e-5
-0.123, -3.157e-5
-0.122, -3.153e-5
-0.121, -3.149e-5
-0.120, -3.146e-5
-0.119, -3.143e-5
-0.118, -3.140e-5
-0.117, -3.136e-5
-0.116, -3.133e-5
-0.115, -3.129e-5
-0.114, -3.126e-5
-0.113, -3.122e-5
-0.112, -3.119e-5
-0.111, -3.116e-5
-0.110, -3.113e-5
-0.109, -3.110e-5
-0.108, -3.106e-5
-0.107, -3.103e-5
-0.106, -3.099e-5
-0.105, -3.096e-5
-0.104, -3.093e-5
-0.103, -3.090e-5
-0.102, -3.087e-5
-0.101, -3.084e-5
-0.100, -3.080e-5
-0.099, -3.077e-5
-0.098, -3.074e-5
-0.097, -3.071e-5
-0.096, -3.068e-5
-0.095, -3.066e-5
-0.094, -3.063e-5
-0.093, -3.060e-5
-0.092, -3.056e-5
-0.091, -3.053e-5
-0.090, -3.049e-5
-0.089, -3.046e-5
-0.088, -3.043e-5
-0.087, -3.040e-5
-0.086, -3.037e-5
-0.085, -3.034e-5
-0.084, -3.031e-5
-0.083, -3.027e-5
-0.082, -3.024e-5
-0.081, -3.022e-5
-0.080, -3.019e-5
-0.079, -3.016e-5
-0.078, -3.013e-5
-0.077, -3.010e-5
-0.076, -3.007e-5
-0.075, -3.004e-5
-0.074, -3.001e-5
-0.073, -2.998e-5
-0.072, -2.995e-5
-0.071, -2.992e-5
-0.070, -2.989e-5
