6 mM/l
Potential/V, Current/A
-0.141, -6.501e-5
-0.142, -6.487e-5
-0.143, -6.473e-5
-0.144, -6.460e-5
-0.145, -6.446e-5
-0.146, -6.433e-5
-0.147, -6.420e-5
-0.148, -6.406e-5
-0.149, -6.393e-5
-0.150, -6.380e-5
-0.151, -6.366e-5
-0.152, -6.354e-5
-0.153, -6.341e-5
-0.154, -6.328e-5
-0.155, -6.316e-5
-0.156, -6.303e-5
-0.157, -6.290e-5
-0.158, -6.278e-5
-0.159, -6.265e-5
-0.160, -6.252e-5
-0.161, -6.240e-5
-0.162, -6.228e-5
-0.163, -6.216e-5
-0.164, -6.204e-5
-0.165, -6.193e-5
-0.166, -6.180e-5
-0.167, -6.168e-5
-0.168, -6.156e-5
-0.169, -6.145e-5
-0.170, -6.133e-5
-0.171, -6.121e-5
-0.172, -6.109e-5
-0.173, -6.098e-5
-0.174, -6.086e-5
-0.175, -6.075e-5
-0.176, -6.063e-5
-0.177, -6.051e-5
-0.178, -6.039e-5
-0.179, -6.028e-5
-0.180, -6.018e-5
-0.181, -6.008e-5
-0.182, -5.997e-5
-0.183, -5.987e-5
-0.184, -5.975e-5
-0.185, -5.964e-5
-0.186, -5.954e-5
-0.187, -5.943e-5
-0.188, -5.932e-5
-0.189, -5.922e-5
-0.190, -5.911e-5
-0.191, -5.901e-5
-0.192, -5.890e-5
-0.193, -5.879e-5
-0.194, -5.869e-5
-0.195, -5.859e-5
-0.196, -5.849e-5
-0.197, -5.839e-5
-0.198, -5.828e-5
-0.199, -5.818e-5
-0.200, -5.781e-5
-0.199, -5.742e-5
-0.198, -5.708e-5
-0.197, -5.679e-5
-0.196, -5.655e-5
-0.195, -5.634e-5
-0.194, -5.614e-5
-0.193, -5.595e-5
-0.192, -5.577e-5
-0.191, -5.559e-5
-0.190, -5.542e-5
-0.189, -5.525e-5
-0.188, -5.509e-5
-0.187, -5.492e-5
-0.186, -5.476e-5
-0.185, -5.460e-5
-0.184, -5.445e-5
-0.183, -5.430e-5
-0.182, -5.416e-5
-0.181, -5.402e-5
-0.180, -5.387e-5
-0.179, -5.373e-5
-0.178, -5.359e-5
-0.177, -5.346e-5
-0.176, -5.332e-5
-0.175, -5.319e-5
-0.174, -5.306e-5
-0.173, -5.292e-5
-0.172, -5.279e-5
-0.171, -5.266e-5
-0.170, -5.253e-5
-0.169, -5.241e-5
-0.168, -5.228e-5
-0.167, -5.216e-5
-0.166, -5.204e-5
-0.165, -5.192e-5
-0.164, -5.180e-5
-0.163, -5.167e-5
-0.162, -5.155e-5
-0.161, -5.143e-5
-0.160, -5.131e-5
-0.159, -5.119e-5
-0.158, -5.107e-5
-0.157, -5.096e-5
-0.156, -5.084e-5
-0.155, -5.072e-5
-0.154, -5.061e-5
-0.153, -5.049e-5
-0.152, -5.038e-5
-0.151, -5.027e-5
-0.150, -5.017e-5
-0.149, -5.006e-5
-0.148, -4.995e-5
-0.147, -4.984e-5
-0.146, -4.973e-5
-0.145, -4.962e-5
-0.144, -4.951e-5
-0.143, -4.940e-5
-0.142, -4.929e-5
-0.141, -4.918e-5
-0.140, -4.908e-5
-0.139, -4.898e-5
-0.138, -4.887e-5
-0.137, -4.877e-5
-0.136, -4.866e-5
-0.135, -4.855e-5
-0.134, -4.845e-5
-0.133, -4.834e-5
-0.132, -4.825e-5
-0.131, -4.815e-5
-0.130, -4.804e-5
-0.129, -4.794e-5
-0.128, -4.783e-5
-0.127, -4.773e-5
-0.126, -4.763e-5
-0.125, -4.753e-5
-0.124, -4.743e-5
-0.123, -4.733e-5
-0.122, -4.724e-5
-0.121, -4.714e-5
-0.120, -4.704e-5
-0.119, -4.694e-5
-0.118, -4.683e-5
-0.117, -4.673e-5
-0.116, -4.663e-5
-0.115, -4.653e-5
-0.114, -4.642e-5
-0.113, -4.633e-5
-0.112, -4.624e-5
-0.111, -4.615e-5
-0.110, -4.606e-5
-0.109, -4.596e-5
-0.108, -4.586e-5
-0.107, -4.576e-5
-0.106, -4.566e-5
-0.105, -4.557e-5
-0.104, -4.547e-5
-0.103, -4.538e-5
-0.102, -4.528e-5
-0.101, -4.518e-5
-0.100, -4.508e-5
-0.099, -4.498e-5
-0.098, -4.489e-5
-0.097, -4.479e-5
-0.096, -4.470e-5
-0.095, -4.461e-5
-0.094, -4.452e-5
-0.093, -4.443e-5
-0.092, -4.433e-5
-0.091, -4.424e-5
-0.090, -4.414e-5
-0.089, -4.405e-5
-0.088, -4.396e-5
-0.087, -4.387e-5
-0.086, -4.377e-5
-0.085, -4.367e-5
-0.084, -4.357e-5
-0.083, -4.347e-5
-0.082, -4.338e-5
-0.081, -4.329e-5
-0.080, -4.320e-5
-0.079, -4.310e-5
-0.078, -4.300e-5
-0.077, -4.290e-5
-0.076, -4.281e-5
-0.075, -4.271e-5
-0.074, -4.262e-5
-0.073, -4.253e-5
-0.072, -4.243e-5
-0.071, -4.234e-5
-0.070, -4.225e-5
-0.069, -4.216e-5
-0.068, -4.207e-5
-0.067, -4.197e-5
-0.066, -4.187e-5
-0.065, -4.178e-5
-0.064, -4.168e-5
-0.063, -4.159e-5
-0.062, -4.149e-5
-0.061, -4.140e-5
-0.060, -4.131e-5
-0.059, -4.122e-5
-0.058, -4.112e-5
-0.057, -4.102e-5
-0.056, -4.093e-5
-0.055, -4.083e-5
-0.054, -4.073e-5
-0.053, -4.064e-5
-0.052, -4.055e-5
-0.051, -4.045e-5
-0.050, -4.036e-5
-0.049, -4.026e-5
-0.048, -4.016e-5
-0.047, -4.006e-5
-0.046, -3.997e-5
-0.045, -3.988e-5
-0.044, -3.978e-5
-0.043, -3.968e-5
-0.042, -3.958e-5
-0.041, -3.948e-5
-0.040, -3.939e-5
-0.039, -3.929e-5
-0.038, -3.919e-5
-0.037, -3.909e-5
-0.036, -3.899e-5
-0.035, -3.889e-5
-0.034, -3.879e-5
-0.033, -3.869e-5
-0.032, -3.859e-5
-0.031, -3.850e-5
-0.030, -3.841e-5
-0.029, -3.831e-5
-0.028, -3.821e-5
-0.027, -3.811e-5
-0.026, -3.800e-5
-0.025, -3.790e-5
-0.024, -3.779e-5
-0.023, -3.769e-5
-0.022, -3.759e-5
-0.021, -3.749e-5
-0.020, -3.739e-5
-0.019, -3.728e-5
-0.018, -3.718e-5
-0.017, -3.708e-5
