10 mM/l
Potential/V, Current/A
-0.070, -7.047e-5
-0.069, -7.037e-5
-0.068, -7.025e-5
-0.067, -7.014e-5
-0.066, -7.003e-5
-0.065, -6.992e-5
-0.064, -6.981e-5
-0.063, -6.971e-5
-0.062, -6.959e-5
-0.061, -6.947e-5
-0.060, -6.936e-5
-0.059, -6.925e-5
-0.058, -6.914e-5
-0.057, -6.902e-5
-0.056, -6.890e-5
-0.055, -6.878e-5
-0.054, -6.867e-5
-0.053, -6.856e-5
-0.052, -6.845e-5
-0.051, -6.834e-5
-0.050, -6.822e-5
-0.049, -6.810e-5
-0.048, -6.799e-5
-0.047, -6.788e-5
-0.046, -6.777e-5
-0.045, -6.766e-5
-0.044, -6.755e-5
-0.043, -6.743e-5
-0.042, -6.732e-5
-0.041, -6.721e-5
-0.040, -6.710e-5
-0.039, -6.699e-5
-0.038, -6.687e-5
-0.037, -6.674e-5
-0.036, -6.662e-5
-0.035, -6.650e-5
-0.034, -6.638e-5
-0.033, -6.627e-5
-0.032, -6.616e-5
-0.031, -6.605e-5
-0.030, -6.594e-5
-0.029, -6.583e-5
-0.028, -6.570e-5
-0.027, -6.558e-5
-0.026, -6.545e-5
-0.025, -6.533e-5
-0.024, -6.521e-5
-0.023, -6.509e-5
-0.022, -6.497e-5
-0.021, -6.485e-5
-0.020, -6.474e-5
-0.019, -6.462e-5
-0.018, -6.451e-5
-0.017, -6.438e-5
-0.016, -6.425e-5
-0.015, -6.413e-5
-0.014, -6.400e-5
-0.013, -6.388e-5
-0.012, -6.376e-5
-0.011, -6.364e-5
-0.010, -6.352e-5
-0.009, -6.340e-5
-0.008, -6.326e-5
-0.007, -6.313e-5
-0.006, -6.300e-5
-0.005, -6.288e-5
-0.004, -6.275e-5
-0.003, -6.262e-5
-0.002, -6.249e-5
-0.001, -6.235e-5
-0.000, -6.222e-5
0.001, -6.209e-5
0.002, -6.196e-5
0.003, -6.183e-5
0.004, -6.171e-5
0.005, -6.158e-5
0.006, -6.144e-5
0.007, -6.131e-5
0.008, -6.117e-5
0.009, -6.103e-5
0.010, -6.089e-5
0.011, -6.075e-5
0.012, -6.060e-5
0.013, -6.046e-5
0.014, -6.031e-5
0.015, -6.017e-5
0.016, -6.003e-5
0.017, -5.989e-5
0.018, -5.975e-5
0.019, -5.960e-5
0.020, -5.946e-5
0.021, -5.931e-5
0.022, -5.916e-5
0.023, -5.901e-5
0.024, -5.886e-5
0.025, -5.870e-5
0.026, -5.854e-5
0.027, -5.839e-5
0.028, -5.823e-5
0.029, -5.808e-5
0.030, -5.792e-5
0.031, -5.776e-5
0.032, -5.760e-5
0.033, -5.743e-5
0.034, -5.727e-5
0.035, -5.710e-5
0.036, -5.693e-5
0.037, -5.675e-5
0.038, -5.658e-5
0.039, -5.640e-5
0.040, -5.623e-5
0.041, -5.606e-5
0.042, -5.588e-5
0.043, -5.570e-5
0.044, -5.552e-5
0.045, -5.534e-5
0.046, -5.516e-5
0.047, -5.497e-5
0.048, -5.477e-5
0.049, -5.457e-5
0.050, -5.437e-5
0.051, -5.417e-5
0.052, -5.397e-5
0.053, -5.377e-5
