150 mV/s
Potential/V, Current/A
-0.021, -1.841e-5
-0.022, -1.836e-5
-0.023, -1.831e-5
-0.024, -1.826e-5
-0.025, -1.821e-5
-0.026, -1.817e-5
-0.027, -1.812e-5
-0.028, -1.807e-5
-0.029, -1.802e-5
-0.030, -1.798e-5
-0.031, -1.793e-5
-0.032, -1.789e-5
-0.033, -1.784e-5
-0.034, -1.779e-5
-0.035, -1.775e-5
-0.036, -1.771e-5
-0.037, -1.766e-5
-0.038, -1.761e-5
-0.039, -1.757e-5
-0.040, -1.752e-5
-0.041, -1.748e-5
-0.042, -1.744e-5
-0.043, -1.740e-5
-0.044, -1.735e-5
-0.045, -1.731e-5
-0.046, -1.727e-5
-0.047, -1.722e-5
-0.048, -1.718e-5
-0.049, -1.714e-5
-0.050, -1.710e-5
-0.051, -1.706e-5
-0.052, -1.702e-5
-0.053, -1.699e-5
-0.054, -1.695e-5
-0.055, -1.691e-5
-0.056, -1.687e-5
-0.057, -1.683e-5
-0.058, -1.679e-5
-0.059, -1.676e-5
-0.060, -1.672e-5
-0.061, -1.668e-5
-0.062, -1.664e-5
-0.063, -1.660e-5
-0.064, -1.656e-5
-0.065, -1.653e-5
-0.066, -1.650e-5
-0.067, -1.646e-5
-0.068, -1.642e-5
-0.069, -1.639e-5
-0.070, -1.635e-5
-0.071, -1.631e-5
-0.072, -1.627e-5
-0.073, -1.624e-5
-0.074, -1.621e-5
-0.075, -1.617e-5
-0.076, -1.614e-5
-0.077, -1.610e-5
-0.078, -1.607e-5
-0.079, -1.604e-5
-0.080, -1.601e-5
-0.081, -1.598e-5
-0.082, -1.595e-5
-0.083, -1.591e-5
-0.084, -1.587e-5
-0.085, -1.584e-5
-0.086, -1.581e-5
-0.087, -1.578e-5
-0.088, -1.575e-5
-0.089, -1.572e-5
-0.090, -1.568e-5
-0.091, -1.565e-5
-0.092, -1.562e-5
-0.093, -1.559e-5
-0.094, -1.556e-5
-0.095, -1.553e-5
-0.096, -1.551e-5
-0.097, -1.548e-5
-0.098, -1.545e-5
-0.099, -1.541e-5
