100 mV/s
Potential/V, Current/A
-0.131, -5.624e-6
-0.132, -5.618e-6
-0.133, -5.612e-6
-0.134, -5.607e-6
-0.135, -5.602e-6
-0.136, -5.597e-6
-0.137, -5.591e-6
-0.138, -5.585e-6
-0.139, -5.578e-6
-0.140, -5.571e-6
-0.141, -5.564e-6
-0.142, -5.557e-6
-0.143, -5.550e-6
-0.144, -5.543e-6
-0.145, -5.536e-6
-0.146, -5.529e-6
-0.147, -5.522e-6
-0.148, -5.517e-6
-0.149, -5.511e-6
-0.150, -5.506e-6
-0.151, -5.502e-6
-0.152, -5.498e-6
-0.153, -5.495e-6
-0.154, -5.491e-6
-0.155, -5.487e-6
-0.156, -5.483e-6
-0.157, -5.479e-6
-0.158, -5.475e-6
-0.159, -5.470e-6
-0.160, -5.465e-6
-0.161, -5.460e-6
-0.162, -5.455e-6
-0.163, -5.449e-6
-0.164, -5.444e-6
-0.165, -5.438e-6
-0.166, -5.433e-6
-0.167, -5.427e-6
-0.168, -5.422e-6
-0.169, -5.417e-6
-0.170, -5.412e-6
-0.171, -5.407e-6
-0.172, -5.402e-6
-0.173, -5.397e-6
-0.174, -5.393e-6
-0.175, -5.388e-6
-0.176, -5.384e-6
-0.177, -5.380e-6
-0.178, -5.377e-6
-0.179, -5.373e-6
-0.180, -5.370e-6
-0.181, -5.366e-6
-0.182, -5.362e-6
-0.183, -5.357e-6
-0.184, -5.354e-6
-0.185, -5.350e-6
-0.186, -5.346e-6
-0.187, -5.342e-6
-0.188, -5.338e-6
-0.189, -5.334e-6
-0.190, -5.330e-6
-0.191, -5.326e-6
-0.192, -5.322e-6
-0.193, -5.318e-6
-0.194, -5.314e-6
-0.195, -5.311e-6
-0.196, -5.307e-6
-0.197, -5.303e-6
-0.198, -5.299e-6
-0.199, -5.295e-6
-0.200, -5.197e-6
-0.199, -5.109e-6
-0.198, -5.037e-6
-0.197, -4.981e-6
-0.196, -4.946e-6
-0.195, -4.921e-6
-0.194, -4.900e-6
-0.193, -4.877e-6
-0.192, -4.856e-6
-0.191, -4.836e-6
-0.190, -4.816e-6
-0.189, -4.797e-6
-0.188, -4.781e-6
-0.187, -4.768e-6
-0.186, -4.756e-6
-0.185, -4.744e-6
-0.184, -4.729e-6
-0.183, -4.712e-6
-0.182, -4.693e-6
-0.181, -4.674e-6
-0.180, -4.657e-6
-0.179, -4.642e-6
-0.178, -4.630e-6
-0.177, -4.618e-6
-0.176, -4.606e-6
-0.175, -4.593e-6
-0.174, -4.579e-6
-0.173, -4.565e-6
-0.172, -4.552e-6
-0.171, -4.539e-6
-0.170, -4.528e-6
-0.169, -4.518e-6
-0.168, -4.509e-6
-0.167, -4.500e-6
-0.166, -4.491e-6
-0.165, -4.480e-6
-0.164, -4.469e-6
-0.163, -4.456e-6
-0.162, -4.444e-6
-0.161, -4.432e-6
-0.160, -4.421e-6
-0.159, -4.411e-6
-0.158, -4.402e-6
-0.157, -4.393e-6
-0.156, -4.385e-6
-0.155, -4.376e-6
-0.154, -4.366e-6
-0.153, -4.356e-6
-0.152, -4.346e-6
-0.151, -4.336e-6
-0.150, -4.325e-6
-0.149, -4.315e-6
-0.148, -4.305e-6
-0.147, -4.296e-6
-0.146, -4.288e-6
-0.145, -4.281e-6
-0.144, -4.275e-6
-0.143, -4.270e-6
-0.142, -4.265e-6
-0.141, -4.261e-6
-0.140, -4.256e-6
-0.139, -4.250e-6
-0.138, -4.242e-6
-0.137, -4.233e-6
-0.136, -4.224e-6
-0.135, -4.214e-6
-0.134, -4.204e-6
-0.133, -4.194e-6
-0.132, -4.185e-6
-0.131, -4.176e-6
-0.130, -4.167e-6
-0.129, -4.160e-6
-0.128, -4.153e-6
-0.127, -4.147e-6
-0.126, -4.142e-6
-0.125, -4.136e-6
-0.124, -4.130e-6
-0.123, -4.123e-6
-0.122, -4.117e-6
-0.121, -4.109e-6
-0.120, -4.102e-6
-0.119, -4.094e-6
-0.118, -4.086e-6
-0.117, -4.078e-6
-0.116, -4.070e-6
-0.115, -4.063e-6
-0.114, -4.057e-6
-0.113, -4.050e-6
-0.112, -4.044e-6
-0.111, -4.038e-6
-0.110, -4.033e-6
-0.109, -4.028e-6
-0.108, -4.024e-6
-0.107, -4.020e-6
-0.106, -4.016e-6
-0.105, -4.011e-6
-0.104, -4.006e-6
-0.103, -4.000e-6
-0.102, -3.994e-6
-0.101, -3.987e-6
-0.100, -3.980e-6
-0.099, -3.973e-6
-0.098, -3.966e-6
-0.097, -3.959e-6
-0.096, -3.952e-6
-0.095, -3.945e-6
-0.094, -3.938e-6
-0.093, -3.931e-6
-0.092, -3.924e-6
