File: 2mm-cv-au-50mv
Potential/V, Current/A
0.126, -6.989e-7
0.127, -6.378e-7
0.128, -5.758e-7
0.129, -5.128e-7
0.130, -4.493e-7
0.131, -3.851e-7
0.132, -3.212e-7
0.133, -2.542e-7
0.134, -1.846e-7
0.135, -1.123e-7
0.136, -3.707e-8
0.137, 4.006e-8
0.138, 1.178e-7
0.139, 1.990e-7
0.140, 2.833e-7
0.141, 3.692e-7
0.142, 4.558e-7
0.143, 5.425e-7
0.144, 6.296e-7
0.145, 7.196e-7
0.146, 8.136e-7
0.147, 9.103e-7
0.148, 1.010e-6
0.149, 1.112e-6
0.150, 1.216e-6
0.151, 1.323e-6
0.152, 1.431e-6
0.153, 1.542e-6
0.154, 1.654e-6
0.155, 1.767e-6
0.156, 1.882e-6
0.157, 1.999e-6
0.158, 2.116e-6
0.159, 2.235e-6
0.160, 2.353e-6
0.161, 2.473e-6
0.162, 2.595e-6
0.163, 2.719e-6
0.164, 2.845e-6
0.165, 2.973e-6
0.166, 3.102e-6
0.167, 3.232e-6
0.168, 3.363e-6
0.169, 3.495e-6
0.170, 3.627e-6
0.171, 3.758e-6
0.172, 3.889e-6
0.173, 4.019e-6
0.174, 4.148e-6
0.175, 4.278e-6
0.176, 4.407e-6
0.177, 4.537e-6
0.178, 4.670e-6
0.179, 4.805e-6
0.180, 4.940e-6
0.181, 5.072e-6
0.182, 5.199e-6
0.183, 5.319e-6
0.184, 5.437e-6
0.185, 5.554e-6
0.186, 5.671e-6
0.187, 5.788e-6
0.188, 5.904e-6
0.189, 6.017e-6
0.190, 6.127e-6
0.191, 6.235e-6
0.192, 6.341e-6
0.193, 6.444e-6
0.194, 6.544e-6
0.195, 6.641e-6
0.196, 6.733e-6
0.197, 6.820e-6
0.198, 6.902e-6
0.199, 6.979e-6
0.200, 7.054e-6
0.201, 7.130e-6
0.202, 7.202e-6
0.203, 7.269e-6
0.204, 7.330e-6
0.205, 7.384e-6
0.206, 7.437e-6
0.207, 7.491e-6
0.208, 7.546e-6
0.209, 7.599e-6
0.210, 7.645e-6
0.211, 7.682e-6
0.212, 7.712e-6
0.213, 7.740e-6
0.214, 7.766e-6
0.215, 7.791e-6
0.216, 7.814e-6
0.217, 7.832e-6
0.218, 7.845e-6
0.219, 7.854e-6
0.220, 7.859e-6
0.221, 7.862e-6
0.222, 7.862e-6
0.223, 7.859e-6
